m_id,m_gametext
d12e2faa,9caa436f70706572204f7265a0a0a0a0a0a0a0a0a0a0a082a4
d12e30aa,9cab5368696e792053746f6e65a0a0a0a0a0a0a0a0a0a0a082a4
d12e31aa,9ca74372797374616ca0a0a0a0a0a0a0a0a0a0a082a4
d12e32aa,9ca849726f6e204f7265a0a0a0a0a0a0a0a0a0a0a082a4
d12e33aa,9cad5363616c6569726f6e204f7265a0a0a0a0a0a0a0a0a0a0a082a4
d12e34aa,9ca848656d6174697465a0a0a0a0a0a0a0a0a0a0a082a4
d12e35aa,9caa426561737473746f6e65a0a0a0a0a0a0a0a0a0a0a082a4
d12e36aa,9caa53696c766572204f7265a0a0a0a0a0a0a0a0a0a0a082a4
d12e37aa,9cac5370696e656c2053746f6e65a0a0a0a0a0a0a0a0a0a0a082a4
d12e38aa,9cad4d6f74746c65642053746f6e65a0a0a0a0a0a0a0a0a0a0a082a4
d12e39aa,9cab4c697a61726473746f6e65a0a0a0a0a0a0a0a0a0a0a082a4
d12e3aaa,9cae48656176792049726f6e204f7265a0a0a0a0a0a0a0a0a0a0a082a4
d12e3baa,9cad5768697465204372797374616ca0a0a0a0a0a0a0a0a0a0a082a4
d12e3caa,9cab4d6972726f7273746f6e65a0a0a0a0a0a0a0a0a0a0a082a4
d12e3daa,9ca8506f6c6172697465a0a0a0a0a0a0a0a0a0a0a082a4
d12e3eaa,9cac4368616c636f707972697465a0a0a0a0a0a0a0a0a0a0a082a4
d12e3faa,9caf576869746573696c766572204f7265a0a0a0a0a0a0a0a0a0a0a082a4
d12e40aa,9cae477561726469616e2053746f6e65a0a0a0a0a0a0a0a0a0a0a082a4
d12e41aa,9cab4d79746872696c204f7265a0a0a0a0a0a0a0a0a0a0a082a4
d12e42aa,9cab416c6578616e6472697465a0a0a0a0a0a0a0a0a0a0a082a4
d12e43aa,9ca9576f6f747a204f7265a0a0a0a0a0a0a0a0a0a0a082a4
d12e44aa,9ca84f6273696469616ea0a0a0a0a0a0a0a0a0a0a082a4
d12e45aa,9cae427269676874204372797374616ca0a0a0a0a0a0a0a0a0a0a082a4
d12e46aa,9ca853756e73746f6e65a0a0a0a0a0a0a0a0a0a0a082a4
d12e47aa,9ca94d6574656f72697465a0a0a0a0a0a0a0a0a0a0a082a4
d12e48aa,9cda00105768697465696365204372797374616ca0a0a0a0a0a0a0a0a0a0a082a4
d12e49aa,9cad4f6c6420576f6c6673746f6e65a0a0a0a0a0a0a0a0a0a0a082a4
d12e4aaa,9cda00114d6f6e617263682773204372797374616ca0a0a0a0a0a0a0a0a0a0a082a4
d12e4baa,9caa486f6c792053746f6e65a0a0a0a0a0a0a0a0a0a0a082a4
d14ea6aa,9cda001153696c76657273616e64204e7567676574a0a0a0a0a0a0a0a0a0a0a082a4
d14ea7aa,9caa4164616d616e74697465a0a0a0a0a0a0a0a0a0a0a082a4
d14ea8aa,9ca941746c6173204f7265a0a0a0a0a0a0a0a0a0a0a082a4
d14ea9aa,9ca74469616d6f6e64a0a0a0a0a0a0a0a0a0a0a082a4
d14eaaaa,9cab4465746f6620537465656ca0a0a0a0a0a0a0a0a0a0a082a4
d14eabaa,9cac476f6c64204372797374616ca0a0a0a0a0a0a0a0a0a0a082a4
d14eacaa,9ca9496e6665726e697465a0a0a0a0a0a0a0a0a0a0a082a4
d12e69aa,9caa4265617374205475736ba0a0a0a0a0a0a0a0a0a0a082a4
d12e6aaa,9caa426561737420426f6e65a0a0a0a0a0a0a0a0a0a0a082a4
d12e6baa,9caa4c617267652046616e67a0a0a0a0a0a0a0a0a0a0a082a4
d12e6caa,9caa53686172702046616e67a0a0a0a0a0a0a0a0a0a0a082a4
d12e6daa,9caa536861727020436c6177a0a0a0a0a0a0a0a0a0a0a082a4
d12e6eaa,9cab426561737420536b756c6ca0a0a0a0a0a0a0a0a0a0a082a4
d12e6faa,9caa426561737420486f726ea0a0a0a0a0a0a0a0a0a0a082a4
d12e70aa,9caa536861727020426f6e65a0a0a0a0a0a0a0a0a0a0a082a4
d12e71aa,9cab53686172702054616c6f6ea0a0a0a0a0a0a0a0a0a0a082a4
d12e72aa,9cda00104769616e74204265617374205475736ba0a0a0a0a0a0a0a0a0a0a082a4
d12e73aa,9caa4769616e7420486f726ea0a0a0a0a0a0a0a0a0a0a082a4
d12e74aa,9caa426c61636b20486f726ea0a0a0a0a0a0a0a0a0a0a082a4
d12e75aa,9cac4372797374616c20486f726ea0a0a0a0a0a0a0a0a0a0a082a4
d12e76aa,9caa417669616e20426f6e65a0a0a0a0a0a0a0a0a0a0a082a4
d12e77aa,9cda00104769616e7420536f6c696420426f6e65a0a0a0a0a0a0a0a0a0a0a082a4
d12e78aa,9cae426c61636b776f6c6620436c6177a0a0a0a0a0a0a0a0a0a0a082a4
d12e79aa,9cda0010576869746573696c7665722046616e67a0a0a0a0a0a0a0a0a0a0a082a4
d12e7aaa,9cda0011417263616e6520426561737420436c6177a0a0a0a0a0a0a0a0a0a0a082a4
d12e7baa,9cac4372797374616c2046616e67a0a0a0a0a0a0a0a0a0a0a082a4
d12e7caa,9cad5477697374656420486f726e73a0a0a0a0a0a0a0a0a0a0a082a4
d12e7daa,9caa4769616e7420436c6177a0a0a0a0a0a0a0a0a0a0a082a4
d12e7eaa,9caa45626f6e7920486f726ea0a0a0a0a0a0a0a0a0a0a082a4
d12e7faa,9cda00114769616e742042656173742046656d7572a0a0a0a0a0a0a0a0a0a0a082a4
d12e80aa,9cda00115368696e792053747572647920486f726ea0a0a0a0a0a0a0a0a0a0a082a4
d12e81aa,9cda0010447261676f6e626f6e65205368617264a0a0a0a0a0a0a0a0a0a0a082a4
d12e82aa,9cda001052617265204c697a61726420436c6177a0a0a0a0a0a0a0a0a0a0a082a4
d12e83aa,9caf4f6c6420576f6c6627732046616e67a0a0a0a0a0a0a0a0a0a0a082a4
d12e84aa,9cda0013496d70657269616c2046726f672046656d7572a0a0a0a0a0a0a0a0a0a0a082a4
d12e85aa,9cda001052617265204c697a61726420426f6e65a0a0a0a0a0a0a0a0a0a0a082a4
d14eb0aa,9cda001253696c76657273616e6420416e74204c6567a0a0a0a0a0a0a0a0a0a0a082a4
d14eb1aa,9cae5768616c656b696e6720426f6e65a0a0a0a0a0a0a0a0a0a0a082a4
d14eb2aa,9cda0010537465656c20426561737420486f726ea0a0a0a0a0a0a0a0a0a0a082a4
d14eb3aa,9cda00124162797373616c20426561737420486f726ea0a0a0a0a0a0a0a0a0a0a082a4
d14eb4aa,9cda001353696c76657273616e642042756720436c6177a0a0a0a0a0a0a0a0a0a0a082a4
d14eb5aa,9cda0012426c61636b2050616e746865722046616e67a0a0a0a0a0a0a0a0a0a0a082a4
d14eb6aa,9cda0011466972652053657270656e742046616e67a0a0a0a0a0a0a0a0a0a0a082a4
d12ea3aa,9ca7417368204c6f67a0a0a0a0a0a0a0a0a0a0a082a4
d12ea4aa,9ca94d61706c65204c6f67a0a0a0a0a0a0a0a0a0a0a082a4
d12ea5aa,9caa57696c6c6f77204c6f67a0a0a0a0a0a0a0a0a0a0a082a4
d12ea6aa,9ca9486f6c6c79204c6f67a0a0a0a0a0a0a0a0a0a0a082a4
d12ea7aa,9ca94c6175616e204c6f67a0a0a0a0a0a0a0a0a0a0a082a4
d12ea8aa,9caa4c617572656c204c6f67a0a0a0a0a0a0a0a0a0a0a082a4
d12ea9aa,9ca85465616b204c6f67a0a0a0a0a0a0a0a0a0a0a082a4
